id,x,y,plot,species,height_cm,elevation,slope,twi,distance_m,mpb_class,fire_class
2236,523055.39,5447121.02,2,Pinus_contorta,42,1676,3.3,5.33,18.0,0,1
2237,523053.49,5447153.75,2,Pinus_contorta,42,1676,6.5,4.92,22.7,2,2
2238,523046.34,5447150.18,2,Pinus_contorta,42,1679,6.9,5.39,21.1,0,2
2239,523048.3,5447144.7,2,Pinus_contorta,42,1679,6.9,5.39,21.1,0,1
2240,523057.83,5447139.94,2,Pinus_contorta,42,1676,6.5,4.92,21.6,0,1
2241,523043.7,5447134.96,2,Pinus_contorta,20,1679,6.9,5.39,18.9,0,1
2242,523042.91,5447144.09,2,Pinus_contorta,20,1679,6.9,5.39,20.2,0,1
2243,523052.08,5447123.6,2,Pinus_contorta,28,1676,3.3,5.33,17.8,0,1
2244,523046.03,5447156.0,2,Pinus_contorta,28,1679,6.9,5.39,20.9,2,2
2245,522996.79,5447153.37,2,Pinus_contorta,28,1683,7.7,4.81,17.9,2,3
2246,522994.23,5447152.16,2,Pinus_contorta,28,1683,7.7,4.81,17.1,0,3
2247,523021.13,5447152.97,2,Pinus_contorta,28,1682,8.1,6.23,15.3,2,2
2248,523001.28,5447152.64,2,Pinus_contorta,28,1683,7.7,4.81,19.9,2,3
2249,523015.55,5447153.35,2,Pinus_contorta,28,1682,8.1,6.23,14.2,2,2
2250,523007.24,5447152.77,2,Pinus_contorta,28,1683,7.7,4.81,12.1,2,2
2251,523026.35,5447153.3,2,Pinus_contorta,28,1682,8.1,6.23,16.6,2,2
2252,523019.54,5447153.77,2,Pinus_contorta,26,1682,8.1,6.23,15.1,2,2
2253,523022.85,5447154.43,2,Pinus_contorta,26,1682,8.1,6.23,15.7,2,2
2254,523013.32,5447152.84,2,Pinus_contorta,26,1682,8.1,6.23,13.7,2,2
2255,522998.53,5447151.9,2,Pinus_contorta,26,1683,7.7,4.81,18.7,0,3
2256,523032.17,5447160.58,2,Pinus_contorta,26,1682,8.2,5.55,17.8,2,2
2257,523022.65,5447158.99,2,Pinus_contorta,26,1685,6.7,6.05,15.7,2,2
2258,523012.93,5447158.86,2,Pinus_contorta,26,1685,6.7,6.05,13.5,2,2
2259,523007.37,5447161.57,2,Pinus_contorta,26,1686,6.1,4.86,12.1,2,2
2260,523004.82,5447160.36,2,Pinus_contorta,26,1686,6.1,4.86,21.2,2,3
2261,523031.71,5447161.17,2,Pinus_contorta,26,1682,8.2,5.55,17.8,2,2
2262,523011.87,5447160.84,2,Pinus_contorta,26,1685,6.7,6.05,13.3,2,2
2263,523026.13,5447161.55,2,Pinus_contorta,58,1685,6.7,6.05,16.4,2,2
2264,523017.82,5447160.98,2,Pinus_contorta,58,1685,6.7,6.05,14.6,2,2
2265,523036.94,5447161.5,2,Pinus_contorta,58,1682,8.2,5.55,18.9,2,2
2266,523030.12,5447161.97,2,Pinus_contorta,58,1682,8.2,5.55,17.3,2,2
2267,523033.43,5447162.63,2,Pinus_contorta,58,1682,8.2,5.55,18.0,2,2
2268,523023.91,5447161.04,2,Pinus_contorta,58,1685,6.7,6.05,16.0,2,2
2269,523009.12,5447160.1,2,Pinus_contorta,58,1685,6.7,6.05,12.6,2,2
2270,523025.82,5447166.93,2,Pinus_contorta,58,1685,6.7,6.05,16.4,2,2
2271,523016.3,5447165.34,2,Pinus_contorta,58,1685,6.7,6.05,14.2,2,2
2272,523006.58,5447165.21,2,Pinus_contorta,58,1686,6.1,4.86,11.9,2,2
2273,523001.02,5447167.92,2,Pinus_contorta,15,1686,6.1,4.86,19.5,2,3
2274,522998.47,5447166.71,2,Pinus_contorta,15,1686,6.1,4.86,18.3,2,3
2275,523025.36,5447167.52,2,Pinus_contorta,15,1685,6.7,6.05,16.2,2,2
2276,523005.52,5447167.19,2,Pinus_contorta,15,1686,6.1,4.86,11.7,2,2
2277,523019.78,5447167.9,2,Pinus_contorta,15,1685,6.7,6.05,14.8,2,2
2278,523011.47,5447167.33,2,Pinus_contorta,15,1685,6.7,6.05,13.0,2,2
2279,523030.59,5447167.85,2,Pinus_contorta,15,1682,8.2,5.55,17.3,2,2
2280,523023.77,5447168.32,2,Pinus_contorta,15,1685,6.7,6.05,15.7,2,2
2281,523027.08,5447168.98,2,Pinus_contorta,15,1685,6.7,6.05,16.6,2,2
2282,523017.56,5447167.39,2,Pinus_contorta,15,1685,6.7,6.05,14.4,2,2
2283,523002.77,5447166.45,2,Pinus_contorta,15,1686,6.1,4.86,20.4,2,3
2284,523019.47,5447173.28,2,Pinus_contorta,15,1685,6.7,6.05,14.8,2,2
2285,523009.95,5447171.69,2,Pinus_contorta,15,1685,6.7,6.05,12.8,2,2
2286,523006.58,5447129.69,2,Pinus_contorta,30,1683,7.7,4.81,21.2,0,3
2287,523006.14,5447132.85,2,Pinus_contorta,30,1683,7.7,4.81,22.0,0,3
2288,523017.86,5447129.83,2,Pinus_contorta,30,1682,8.1,6.23,24.8,0,3
2289,523013.46,5447120.02,2,Pinus_contorta,30,1676,6.5,5.32,21.2,2,3
2290,523033.03,5447133.66,2,Pinus_contorta,30,1679,6.9,5.39,30.9,0,3
2291,523013.19,5447133.33,2,Pinus_contorta,30,1682,8.1,6.23,24.4,0,3
2292,523028.01,5447128.89,2,Pinus_contorta,30,1682,8.1,6.23,28.1,0,3
2293,523034.44,5447107.05,2,Pinus_contorta,30,1676,3.7,4.34,12.4,1,2
2294,523027.45,5447134.04,2,Pinus_contorta,30,1682,8.1,6.23,28.9,0,3
2295,523023.01,5447109.37,2,Pinus_contorta,30,1676,6.5,5.32,11.5,1,2
2296,523027.68,5447095.89,2,Pinus_contorta,30,1675,1.2,3.21,9.4,1,2
2297,523030.19,5447114.61,2,Pinus_contorta,16,1676,3.7,4.34,13.3,1,2
2298,523015.84,5447112.82,2,Pinus_contorta,16,1676,6.5,5.32,11.5,1,2
2299,523020.47,5447114.47,2,Pinus_contorta,16,1676,6.5,5.32,12.4,1,2
2300,523022.85,5447120.82,2,Pinus_contorta,16,1676,6.5,5.32,24.4,1,3
2301,523013.32,5447119.24,2,Pinus_contorta,16,1676,6.5,5.32,20.8,2,3
2302,523029.66,5447120.36,2,Pinus_contorta,21,1676,3.7,4.34,26.1,1,3
2303,523021.79,5447090.66,2,Pinus_contorta,29,1675,1.2,3.21,7.9,0,2
2304,523014.65,5447095.42,2,Pinus_contorta,15,1675,1.2,3.21,7.9,2,2
2305,523024.04,5447085.63,2,Pinus_contorta,10,1675,1.2,3.21,7.4,0,2
2306,522999.86,5447094.48,2,Pinus_contorta,20,1674,3.0,0.45,7.0,2,2
2307,522998.97,5447102.44,2,Pinus_contorta,25,1678,8.0,2.97,7.0,2,2
2308,523006.64,5447089.41,2,Pinus_contorta,24,1674,3.0,0.45,6.1,2,2
2309,523008.63,5447113.88,2,Pinus_contorta,15,1678,8.0,2.97,10.1,2,2
2310,522999.1,5447112.29,2,Pinus_contorta,9,1678,8.0,2.97,8.1,2,2
2311,523007.04,5447099.72,2,Pinus_contorta,29,1678,8.0,2.97,8.3,2,2
2312,522999.7,5447105.94,2,Pinus_contorta,10,1678,8.0,2.97,7.4,2,2
2313,523019.14,5447133.46,2,Pinus_contorta,9,1682,8.1,6.23,26.1,0,3
2314,522993.98,5447132.88,2,Pinus_contorta,11,1683,7.7,4.81,9.9,0,1
2315,523004.9,5447132.55,2,Pinus_contorta,8,1683,7.7,4.81,11.9,0,1
2316,523002.34,5447140.4,2,Pinus_contorta,16,1683,7.7,4.81,11.2,0,1
2317,522999.79,5447139.2,2,Pinus_contorta,30,1683,7.7,4.81,10.8,0,1
2318,523011.51,5447136.18,2,Pinus_contorta,10,1682,8.1,6.23,24.4,0,3
2319,523007.11,5447126.37,2,Pinus_contorta,12,1678,8.0,2.97,20.8,0,3
2320,523021.66,5447135.24,2,Pinus_contorta,9,1682,8.1,6.23,27.3,0,3
2321,523021.1,5447140.39,2,Pinus_contorta,16,1682,8.1,6.23,28.1,0,3
2322,523021.33,5447102.24,2,Pinus_contorta,13,1676,6.5,5.32,9.9,1,2
2323,523015.77,5447123.67,2,Pinus_contorta,12,1676,6.5,5.32,22.8,0,3
2324,523021.86,5447096.48,2,Pinus_contorta,28,1675,1.2,3.21,8.8,1,2
2325,523023.44,5447110.64,2,Pinus_contorta,12,1676,6.5,5.32,11.7,1,2
2326,523023.84,5447120.96,2,Pinus_contorta,26,1676,6.5,5.32,24.8,1,3
2327,523009.49,5447119.17,2,Pinus_contorta,34,1676,6.5,5.32,19.5,2,3
2328,523011.87,5447125.52,2,Pinus_contorta,18,1676,6.5,5.32,22.0,0,3
2329,523006.97,5447125.59,2,Pinus_contorta,30,1678,8.0,2.97,20.4,0,3
2330,523023.31,5447126.71,2,Pinus_contorta,20,1676,6.5,5.32,26.1,0,3
2331,523015.44,5447097.01,2,Pinus_contorta,22,1676,6.5,5.32,8.3,1,2
2332,523017.82,5447103.36,2,Pinus_contorta,40,1676,6.5,5.32,9.7,1,2
2333,523028.01,5447093.57,2,Pinus_contorta,14,1675,1.2,3.21,9.2,1,2
2334,523008.96,5447112.62,2,Pinus_contorta,14,1678,8.0,2.97,9.9,2,2
2335,522992.62,5447108.79,2,Pinus_contorta,32,1678,8.0,2.97,6.3,2,2
2336,523011.8,5447120.23,2,Pinus_contorta,20,1676,6.5,5.32,20.8,2,3
2337,523002.28,5447120.23,2,Pinus_contorta,25,1678,8.0,2.97,9.7,2,1
2338,522992.75,5447118.64,2,Pinus_contorta,12,1678,8.0,2.97,7.9,2,1
2339,523010.21,5447107.66,2,Pinus_contorta,12,1676,6.5,5.32,9.7,2,2
2340,522993.35,5447112.29,2,Pinus_contorta,13,1678,8.0,2.97,7.0,2,2
2341,522994.6,5447133.26,2,Pinus_contorta,9,1683,7.7,4.81,10.1,0,1
2342,522995.49,5447125.31,2,Pinus_contorta,15,1678,8.0,2.97,9.4,0,1
2343,523099.55,5447274.77,2,Pinus_contorta,20,1672,10.0,5.36,49.3,2,4
2344,523096.18,5447268.36,2,Pinus_contorta,40,1672,10.0,5.36,48.4,2,4
2345,523095.65,5447278.87,2,Pinus_contorta,19,1672,10.0,5.36,47.2,2,4
2346,523092.21,5447265.02,2,Pinus_contorta,12,1672,10.0,5.36,47.2,2,3
2347,523082.49,5447264.36,2,Pinus_contorta,11,1677,8.4,5.58,43.6,2,4
2348,523082.05,5447258.19,2,Pinus_contorta,8,1677,8.4,5.58,44.4,2,4
2349,523085.73,5447265.68,2,Pinus_contorta,8,1677,8.4,5.58,44.8,2,3
2350,523078.85,5447258.94,2,Pinus_contorta,10,1677,8.4,5.58,42.7,2,4
2351,523088.37,5447263.77,2,Pinus_contorta,24,1677,8.4,5.58,46.0,2,4
2352,523094.99,5447271.64,2,Pinus_contorta,24,1672,10.0,5.36,47.6,2,3
2353,523097.9,5447271.7,2,Pinus_contorta,24,1672,10.0,5.36,48.9,2,4
2354,523071.31,5447269.98,2,Pinus_contorta,24,1677,8.4,5.58,38.3,0,3
2355,523090.42,5447260.46,2,Pinus_contorta,25,1672,10.0,5.36,47.2,2,4
2356,523084.07,5447261.52,2,Pinus_contorta,25,1677,8.4,5.58,44.4,2,4
2357,523088.2,5447271.62,2,Pinus_contorta,25,1677,8.4,5.58,44.8,2,3
2358,523082.95,5447270.78,2,Pinus_contorta,25,1677,8.4,5.58,42.7,2,3
2359,523076.53,5447271.31,2,Pinus_contorta,25,1677,8.4,5.58,40.3,2,3
2360,523089.1,5447267.87,2,Pinus_contorta,23,1677,8.4,5.58,45.6,2,3
2361,523043.69,5447215.81,2,Pinus_contorta,23,1686,6.6,6.04,35.8,0,3
2362,523043.46,5447222.77,2,Pinus_contorta,23,1685,6.6,6.03,34.6,0,3
2363,523046.5,5447215.36,2,Pinus_contorta,23,1686,6.6,6.04,37.0,0,3
2364,523050.14,5447220.12,2,Pinus_contorta,23,1682,8.6,6.3,37.5,0,3
2365,523045.58,5447217.74,2,Pinus_contorta,23,1686,6.6,6.04,36.2,0,3
2366,523058.54,5447222.9,2,Pinus_contorta,23,1681,7.4,5.46,40.3,0,3
2367,523065.02,5447230.18,2,Pinus_contorta,15,1681,7.4,5.46,41.9,0,4
2368,523066.15,5447219.73,2,Pinus_contorta,15,1682,8.6,6.3,43.6,0,4
2369,523046.7,5447225.35,2,Pinus_contorta,15,1685,6.6,6.03,35.4,0,3
2370,523057.75,5447231.7,2,Pinus_contorta,15,1681,7.4,5.46,38.7,0,3
2371,523044.19,5447211.46,2,Pinus_contorta,15,1686,6.6,6.04,36.2,0,3
2372,523042.53,5447219.33,2,Pinus_contorta,15,1686,6.6,6.04,35.0,0,3
2373,523064.59,5447224.01,2,Pinus_contorta,14,1681,7.4,5.46,42.3,0,3
2374,523053.05,5447215.23,2,Pinus_contorta,14,1682,8.6,6.3,39.5,0,3
2375,523032.75,5447227.21,2,Pinus_contorta,14,1685,6.6,6.03,30.1,0,3
2376,523037.32,5447234.07,2,Pinus_contorta,14,1685,6.6,6.03,30.5,0,3
2377,523050.27,5447231.37,2,Pinus_contorta,14,1681,7.4,5.46,35.8,0,3
2378,523054.51,5447212.52,2,Pinus_contorta,14,1682,8.6,6.3,40.3,0,3
2379,523068.26,5447231.5,2,Pinus_contorta,19,1681,7.4,5.46,42.7,0,4
2380,523061.38,5447224.75,2,Pinus_contorta,19,1681,7.4,5.46,41.1,0,3
2381,523043.49,5447207.34,2,Pinus_contorta,19,1686,6.6,6.04,36.2,2,3
2382,523054.37,5447225.28,2,Pinus_contorta,19,1681,7.4,5.46,38.3,0,3
2383,523054.57,5447240.76,2,Pinus_contorta,19,1681,7.4,5.46,36.2,0,3
2384,523070.91,5447229.58,2,Pinus_contorta,19,1677,8.8,5.22,44.0,0,4
2385,523046.6,5447211.9,2,Pinus_contorta,8,1686,6.6,6.04,37.5,0,3
2386,523047.79,5447238.04,2,Pinus_contorta,8,1685,6.6,6.03,34.2,0,3
2387,523050.21,5447211.59,2,Pinus_contorta,8,1682,8.6,6.3,38.7,0,3
2388,523059.86,5447219.66,2,Pinus_contorta,8,1682,8.6,6.3,41.5,0,3
2389,523041.77,5447237.15,2,Pinus_contorta,8,1685,6.6,6.03,31.8,0,3
2390,523038.55,5447227.04,2,Pinus_contorta,8,1685,6.6,6.03,32.2,0,3
2391,523034.66,5447207.95,2,Pinus_contorta,16,1686,6.6,6.04,32.6,2,3
2392,523061.02,5447216.47,2,Pinus_contorta,10,1682,8.6,6.3,42.3,0,3
2393,523061.81,5447208.93,2,Pinus_contorta,9,1682,8.6,6.3,43.6,2,3
2394,523061.55,5447206.41,2,Pinus_contorta,12,1682,8.6,6.3,43.6,2,3
2395,523047.06,5447240.88,2,Pinus_contorta,26,1685,6.6,6.03,33.4,0,3
2396,523044.32,5447234.21,2,Pinus_contorta,11,1685,6.6,6.03,33.4,0,3
2397,523053.84,5447235.8,2,Pinus_contorta,15,1681,7.4,5.46,36.6,0,3
2398,523044.58,5447229.52,2,Pinus_contorta,11,1685,6.6,6.03,34.2,0,3
2399,523054.77,5447219.73,2,Pinus_contorta,10,1682,8.6,6.3,39.5,0,3
2400,523031.62,5447236.86,2,Pinus_contorta,18,1685,6.6,6.03,15.5,0,1
2401,523032.55,5447220.78,2,Pinus_contorta,17,1685,6.6,6.03,30.9,0,3
2402,523050.74,5447227.33,2,Pinus_contorta,21,1681,7.4,5.46,36.6,0,3
2403,523066.61,5447227.33,2,Pinus_contorta,17,1681,7.4,5.46,42.7,0,4
2404,523070.74,5447237.44,2,Pinus_contorta,26,1677,8.8,5.22,42.7,0,4
2405,523031.95,5447231.96,2,Pinus_contorta,8,1685,6.6,6.03,28.9,0,3
2406,523031.95,5447231.76,2,Pinus_contorta,15,1685,6.6,6.03,28.9,0,3
2407,523065.49,5447236.59,2,Pinus_contorta,17,1681,7.4,5.46,41.1,0,4
2408,523059.07,5447237.12,2,Pinus_contorta,6,1681,7.4,5.46,38.7,0,3
2409,523061.32,5447232.1,2,Pinus_contorta,11,1681,7.4,5.46,40.3,0,3
2410,523015.94,5447203.72,2,Pinus_contorta,10,1688,5.2,5.8,24.8,2,3
2411,523018.99,5447196.31,2,Pinus_contorta,18,1688,5.2,5.8,26.5,2,3
2412,523022.62,5447201.07,2,Pinus_contorta,14,1688,5.2,5.8,27.7,2,3
2413,523018.06,5447198.69,2,Pinus_contorta,13,1688,5.2,5.8,26.1,2,3
2414,523037.51,5447211.13,2,Pinus_contorta,15,1686,6.6,6.04,33.8,2,3
2415,523038.63,5447200.68,2,Pinus_contorta,10,1686,6.6,6.04,34.2,2,3
2416,523019.18,5447206.3,2,Pinus_contorta,9,1688,5.2,5.8,26.5,2,3
2417,523032.68,5447208.02,2,Pinus_contorta,10,1686,6.6,6.04,31.8,2,3
2418,523030.23,5447212.65,2,Pinus_contorta,8,1686,6.6,6.04,30.5,0,3
2419,523016.67,5447192.41,2,Pinus_contorta,6,1688,5.2,5.8,25.2,2,3
2420,523015.02,5447200.28,2,Pinus_contorta,11,1688,5.2,5.8,24.8,2,3
2421,523037.07,5447204.96,2,Pinus_contorta,12,1686,6.6,6.04,33.4,2,3
2422,523025.53,5447196.18,2,Pinus_contorta,10,1688,5.2,5.8,28.9,2,3
2423,523005.23,5447208.16,2,Pinus_contorta,18,1689,6.0,5.25,20.4,0,3
2424,523022.76,5447212.32,2,Pinus_contorta,32,1688,5.2,5.8,27.7,0,3
2425,523021.1,5447194.72,2,Pinus_contorta,16,1688,5.2,5.8,27.3,2,3
2426,523040.75,5447212.45,2,Pinus_contorta,22,1686,6.6,6.04,35.0,0,3
2427,523026.86,5447206.23,2,Pinus_contorta,7,1688,5.2,5.8,29.3,2,3
2428,523027.05,5447221.71,2,Pinus_contorta,6,1689,5.3,5.81,28.5,0,3
2429,523019.08,5447192.85,2,Pinus_contorta,13,1688,5.2,5.8,26.5,2,3
2430,523020.27,5447218.99,2,Pinus_contorta,16,1688,5.2,5.8,26.5,0,3
2431,523022.69,5447192.54,2,Pinus_contorta,27,1688,5.2,5.8,28.1,2,3
2432,523032.35,5447200.61,2,Pinus_contorta,13,1686,6.6,6.04,31.8,2,3
2433,523014.25,5447218.1,2,Pinus_contorta,30,1688,5.2,5.8,24.0,0,3
2434,523019.54,5447221.83,2,Pinus_contorta,21,1689,5.3,5.81,25.6,0,3
2435,523016.8,5447215.16,2,Pinus_contorta,12,1688,5.2,5.8,25.2,0,3
2436,523026.33,5447216.75,2,Pinus_contorta,13,1688,5.2,5.8,28.9,0,3
2437,523017.07,5447210.47,2,Pinus_contorta,29,1688,5.2,5.8,25.2,2,3
2438,523027.25,5447200.68,2,Pinus_contorta,17,1688,5.2,5.8,29.7,2,3
2439,523004.1,5447217.81,2,Pinus_contorta,15,1689,6.0,5.25,11.0,0,1
2440,523005.03,5447201.73,2,Pinus_contorta,16,1689,6.0,5.25,20.8,0,3
2441,523023.22,5447208.28,2,Pinus_contorta,13,1688,5.2,5.8,27.7,2,3
2442,523039.09,5447208.28,2,Pinus_contorta,9,1686,6.6,6.04,34.2,2,3
2443,523004.43,5447212.91,2,Pinus_contorta,9,1689,6.0,5.25,11.2,0,1
2444,523004.43,5447212.71,2,Pinus_contorta,18,1689,6.0,5.25,11.2,0,1
2445,523023.37,5447217.92,2,Pinus_contorta,12,1688,5.2,5.8,27.7,0,3
2446,523023.14,5447224.89,2,Pinus_contorta,11,1689,5.3,5.81,26.5,0,3
2447,523026.18,5447217.48,2,Pinus_contorta,23,1688,5.2,5.8,28.9,0,3
2448,523029.82,5447222.24,2,Pinus_contorta,15,1685,6.6,6.03,29.7,0,3
2449,523025.26,5447219.86,2,Pinus_contorta,26,1688,5.2,5.8,28.1,0,3
2450,523038.22,5447225.02,2,Pinus_contorta,15,1685,6.6,6.03,32.2,0,3
2451,523045.83,5447221.84,2,Pinus_contorta,6,1685,6.6,6.03,35.8,0,3
2452,523026.38,5447227.47,2,Pinus_contorta,11,1689,5.3,5.81,27.7,0,3
2453,523039.87,5447229.18,2,Pinus_contorta,19,1685,6.6,6.03,32.6,0,3
2454,523037.43,5447233.82,2,Pinus_contorta,15,1685,6.6,6.03,30.9,0,3
2455,523023.87,5447213.57,2,Pinus_contorta,11,1688,5.2,5.8,28.1,0,3
2456,523012.43,5447229.33,2,Pinus_contorta,6,1689,5.3,5.81,22.0,0,3
2457,523034.19,5447214.63,2,Pinus_contorta,16,1686,6.6,6.04,32.2,0,3
2458,523028.3,5447215.89,2,Pinus_contorta,7,1688,5.2,5.8,29.7,0,3
2459,523047.94,5447233.62,2,Pinus_contorta,12,1685,6.6,6.03,34.6,0,3
2460,523023.17,5447209.46,2,Pinus_contorta,19,1688,5.2,5.8,27.7,2,3
2461,523034.25,5447242.88,2,Pinus_contorta,28,1685,6.6,6.03,15.5,0,1
2462,523050.59,5447231.7,2,Pinus_contorta,14,1681,7.4,5.46,36.2,0,3
2463,523026.28,5447214.02,2,Pinus_contorta,11,1688,5.2,5.8,28.9,0,3
2464,523027.47,5447240.15,2,Pinus_contorta,13,1689,5.3,5.81,14.4,0,1
2465,523029.89,5447213.71,2,Pinus_contorta,9,1686,6.6,6.04,30.5,0,3
2466,523040.7,5447218.59,2,Pinus_contorta,17,1686,6.6,6.04,34.2,0,3
2467,523041.49,5447211.04,2,Pinus_contorta,21,1686,6.6,6.04,35.4,2,3
2468,523041.23,5447208.53,2,Pinus_contorta,10,1686,6.6,6.04,35.0,2,3
2469,523026.74,5447242.99,2,Pinus_contorta,9,1689,5.3,5.81,13.9,0,1
2470,523024.0,5447236.33,2,Pinus_contorta,13,1689,5.3,5.81,13.9,0,1
2471,523011.3,5447238.97,2,Pinus_contorta,15,1689,5.3,5.81,11.0,0,1
2472,523012.22,5447222.9,2,Pinus_contorta,15,1689,5.3,5.81,22.8,0,3
2473,523030.42,5447229.45,2,Pinus_contorta,27,1685,6.6,6.03,28.9,0,3
2474,523050.42,5447239.55,2,Pinus_contorta,19,1681,7.4,5.46,35.0,0,3
2475,523011.63,5447234.08,2,Pinus_contorta,14,1689,5.3,5.81,20.8,0,3
2476,523041.0,5447234.21,2,Pinus_contorta,16,1685,6.6,6.03,32.2,0,3
2477,523046.65,5447237.19,2,Pinus_contorta,27,1685,6.6,6.03,33.8,0,3
2478,523053.1,5447241.5,2,Pinus_contorta,10,1681,7.4,5.46,35.4,0,3
2479,523069.11,5447241.1,2,Pinus_contorta,16,1681,7.4,5.46,41.9,0,4
2480,523049.66,5447246.73,2,Pinus_contorta,16,1681,7.4,5.46,33.4,0,3
2481,523063.16,5447248.45,2,Pinus_contorta,16,1681,7.4,5.46,38.3,0,3
2482,523060.71,5447253.08,2,Pinus_contorta,16,1681,6.5,6.01,36.6,0,3
2483,523047.15,5447232.84,2,Pinus_contorta,10,1685,6.6,6.03,34.6,0,3
2484,523045.5,5447240.71,2,Pinus_contorta,10,1685,6.6,6.03,33.0,0,3
2485,523067.55,5447245.39,2,Pinus_contorta,25,1681,7.4,5.46,40.7,0,4
2486,523056.01,5447236.61,2,Pinus_contorta,25,1681,7.4,5.46,37.5,0,3
2487,523035.71,5447248.59,2,Pinus_contorta,15,1685,6.6,6.03,28.1,0,3
2488,523053.24,5447252.75,2,Pinus_contorta,10,1681,6.5,6.01,34.2,0,3
2489,523051.58,5447235.15,2,Pinus_contorta,20,1681,7.4,5.46,35.8,0,3
2490,523071.23,5447252.88,2,Pinus_contorta,20,1677,8.4,5.58,40.7,0,4
2491,523064.35,5447246.13,2,Pinus_contorta,20,1681,7.4,5.46,39.1,0,3
2492,523046.45,5447228.72,2,Pinus_contorta,20,1685,6.6,6.03,35.0,0,3
2493,523057.34,5447246.66,2,Pinus_contorta,20,1681,7.4,5.46,36.6,0,3
2494,523057.53,5447262.14,2,Pinus_contorta,20,1681,6.5,6.01,34.2,0,3
2495,523073.87,5447250.96,2,Pinus_contorta,20,1677,8.8,5.22,41.9,2,4
2496,523049.56,5447233.28,2,Pinus_contorta,20,1681,7.4,5.46,35.4,0,3
2497,523053.17,5447232.97,2,Pinus_contorta,13,1681,7.4,5.46,37.0,0,3
2498,523062.83,5447241.04,2,Pinus_contorta,13,1681,7.4,5.46,39.5,0,3
2499,523044.73,5447258.53,2,Pinus_contorta,13,1683,6.3,2.11,30.1,0,3
2500,523041.51,5447248.42,2,Pinus_contorta,13,1685,6.6,6.03,30.1,0,3
2501,523037.63,5447229.33,2,Pinus_contorta,13,1685,6.6,6.03,31.3,0,3
2502,523063.98,5447237.85,2,Pinus_contorta,13,1681,7.4,5.46,40.3,0,3
2503,523064.77,5447230.31,2,Pinus_contorta,13,1681,7.4,5.46,41.5,0,3
2504,523064.51,5447227.79,2,Pinus_contorta,25,1681,7.4,5.46,41.9,0,3
2505,523050.02,5447262.26,2,Pinus_contorta,25,1681,6.5,6.01,31.3,0,3
2506,523047.28,5447255.59,2,Pinus_contorta,25,1683,6.3,2.11,31.3,0,3
2507,523056.81,5447257.18,2,Pinus_contorta,25,1681,6.5,6.01,34.6,0,3
2508,523047.55,5447250.89,2,Pinus_contorta,25,1685,6.6,6.03,32.2,0,3
2509,523057.73,5447241.1,2,Pinus_contorta,25,1681,7.4,5.46,37.5,0,3
2510,523034.58,5447258.24,2,Pinus_contorta,25,1683,6.3,2.11,14.4,0,1
2511,523035.51,5447242.16,2,Pinus_contorta,25,1685,6.6,6.03,28.9,0,3
2512,523069.57,5447248.71,2,Pinus_contorta,10,1677,8.8,5.22,40.7,0,4
2513,523073.7,5447258.82,2,Pinus_contorta,10,1677,8.4,5.58,40.7,0,4
2514,523034.91,5447253.34,2,Pinus_contorta,10,1683,6.3,2.11,14.8,0,1
2515,523034.91,5447253.14,2,Pinus_contorta,10,1683,6.3,2.11,14.8,0,1
2516,523062.03,5447258.5,2,Pinus_contorta,33,1681,6.5,6.01,36.6,0,3
2517,523064.28,5447253.47,2,Pinus_contorta,20,1681,6.5,6.01,38.3,0,3
2518,523007.03,5447243.22,2,Pinus_contorta,20,1691,5.6,5.87,9.9,0,1
2519,523085.74,5447111.59,2,Pinus_contorta,20,1673,6.8,4.96,22.0,0,1
2520,523095.34,5447121.84,2,Pinus_contorta,20,1669,7.1,4.72,45.6,0,3
2521,523095.67,5447113.9,2,Pinus_contorta,20,1669,7.1,4.72,44.0,0,3
2522,523073.84,5447261.74,2,Pinus_contorta,15,1677,8.4,5.58,40.7,0,4
2523,523050.36,5447282.91,2,Pinus_contorta,15,1679,6.6,2.07,28.9,2,3
2524,523070.2,5447268.69,2,Pinus_contorta,42,1677,8.4,5.58,38.3,0,3
2525,523096.66,5447258.43,2,Pinus_contorta,42,1672,10.0,5.36,49.7,2,4
2526,523099.63,5447262.73,2,Pinus_contorta,20,1672,10.0,5.36,50.5,2,4
2527,523084.42,5447262.4,2,Pinus_contorta,28,1677,8.4,5.58,44.4,2,4
2528,523058.95,5447280.26,2,Pinus_contorta,28,1681,6.5,6.01,32.6,2,3
2529,523063.92,5447283.57,2,Pinus_contorta,28,1679,6.6,2.07,34.2,2,3
2530,523068.88,5447283.9,2,Pinus_contorta,28,1679,6.6,2.07,36.2,2,3
2531,523068.55,5447278.28,2,Pinus_contorta,28,1681,6.5,6.01,36.6,2,3
2532,523074.17,5447265.71,2,Pinus_contorta,28,1677,8.4,5.58,40.3,2,3
2533,523064.58,5447266.37,2,Pinus_contorta,28,1681,6.5,6.01,36.2,0,3
2534,523066.23,5447271.33,2,Pinus_contorta,28,1681,6.5,6.01,36.2,2,3
2535,523070.53,5447272.99,2,Pinus_contorta,28,1677,8.4,5.58,37.9,2,3
2536,523099.2,5447276.52,2,Pinus_contorta,26,1672,10.0,5.36,48.9,2,4
2537,523076.34,5447269.21,2,Pinus_contorta,26,1677,8.4,5.58,40.7,2,3
2538,523079.95,5447268.9,2,Pinus_contorta,26,1677,8.4,5.58,41.9,2,3
