"treeID","stemID","dbh","genus","species","family"
13101,13101,9.2,"Carya","tomentosa","Juglandaceae"
13102,13102,9.7,"Nyssa","sylvatica","Nyssaceae"
13103,13103,27.4,"Carya","glabra","Juglandaceae"
13104,13104,12.6,"Carya","glabra","Juglandaceae"
13105,13105,8.4,"Nyssa","sylvatica","Nyssaceae"
13106,13106,6.5,"Nyssa","sylvatica","Nyssaceae"
13107,13107,34.4,"Carya","glabra","Juglandaceae"
13108,13108,3.3,"Amelanchier","arborea","Rosaceae"
13109,13109,2.8,"Cornus","florida","Cornaceae"
13110,13110,6.5,"Carya","glabra","Juglandaceae"
13111,13111,12.3,"Carya","ovalis","Juglandaceae"
13112,13112,6,"Carya","tomentosa","Juglandaceae"
13113,13113,4.2,"Carya","glabra","Juglandaceae"
13114,13114,4.5,"Carya","glabra","Juglandaceae"
13115,13115,68.5,"Quercus","alba","Fagaceae"
13116,13116,29,"Carya","glabra","Juglandaceae"
13117,13117,17,"Carya","tomentosa","Juglandaceae"
13118,13118,7.7,"Carya","glabra","Juglandaceae"
13119,13119,20,"Carya","glabra","Juglandaceae"
13120,13120,8.6,"Carya","glabra","Juglandaceae"
13121,13121,11.9,"Carya","tomentosa","Juglandaceae"
13122,13122,10.5,"Carya","glabra","Juglandaceae"
13123,13123,3.1,"Carya","glabra","Juglandaceae"
13124,13124,4.1,"Amelanchier","arborea","Rosaceae"
13125,13125,4.8,"Carya","glabra","Juglandaceae"
13126,13126,7.2,"Nyssa","sylvatica","Nyssaceae"
13127,13127,6.7,"Carya","glabra","Juglandaceae"
13129,13129,6.8,"Nyssa","sylvatica","Nyssaceae"
13129,33841,4.3,"Nyssa","sylvatica","Nyssaceae"
13130,13130,9.9,"Nyssa","sylvatica","Nyssaceae"
13131,13131,17,"Nyssa","sylvatica","Nyssaceae"
13132,13132,6.5,"Carya","glabra","Juglandaceae"
13133,13133,9.9,"Carya","ovalis","Juglandaceae"
13134,13134,18.2,"Carya","tomentosa","Juglandaceae"
13135,13135,9.3,"Carya","glabra","Juglandaceae"
13136,13136,38.2,"Carya","glabra","Juglandaceae"
13137,13137,23,"Carya","ovalis","Juglandaceae"
13138,13138,13.2,"Carya","glabra","Juglandaceae"
13139,13139,10.4,"Nyssa","sylvatica","Nyssaceae"
13140,13140,3,"Carya","glabra","Juglandaceae"
13141,13141,3.7,"Cornus","florida","Cornaceae"
13142,13142,3.3,"Nyssa","sylvatica","Nyssaceae"
13143,13143,3,"Carya","glabra","Juglandaceae"
13144,13144,10.2,"Carya","tomentosa","Juglandaceae"
13145,13145,3.5,"Carya","glabra","Juglandaceae"
13146,13146,10.5,"Carya","glabra","Juglandaceae"
13147,13147,4.3,"Carya","tomentosa","Juglandaceae"
13148,13148,8.3,"Carya","tomentosa","Juglandaceae"
13149,13149,5.2,"Carya","glabra","Juglandaceae"
13150,13150,31.7,"Carya","tomentosa","Juglandaceae"
13151,13151,10.7,"Carya","ovalis","Juglandaceae"
13152,13152,10.8,"Carya","ovalis","Juglandaceae"
13153,13153,15.6,"Carya","tomentosa","Juglandaceae"
13154,13154,4.3,"Carya","glabra","Juglandaceae"
13155,13155,5,"Nyssa","sylvatica","Nyssaceae"
13156,13156,5,"Carya","glabra","Juglandaceae"
13157,13157,11.1,"Carya","glabra","Juglandaceae"
13158,13158,5,"Carya","glabra","Juglandaceae"
13159,13159,2.8,"Carya","tomentosa","Juglandaceae"
13160,13160,9.1,"Prunus","serotina","Rosaceae"
13161,13161,3.9,"Carya","cordiformis","Juglandaceae"
13162,13162,4,"Carya","tomentosa","Juglandaceae"
13163,13163,20.6,"Carya","glabra","Juglandaceae"
13164,13164,6.2,"Carya","tomentosa","Juglandaceae"
13165,13165,35.3,"Nyssa","sylvatica","Nyssaceae"
13166,13166,8.7,"Carya","glabra","Juglandaceae"
13167,13167,19.9,"Nyssa","sylvatica","Nyssaceae"
13168,13168,26,"Carya","tomentosa","Juglandaceae"
13169,13169,6.6,"Carya","glabra","Juglandaceae"
13170,13170,23,"Nyssa","sylvatica","Nyssaceae"
13171,13171,4.6,"Carya","tomentosa","Juglandaceae"
13172,13172,8.8,"Carya","ovalis","Juglandaceae"
13173,13173,7,"Carya","glabra","Juglandaceae"
13174,13174,8.9,"Carya","glabra","Juglandaceae"
13175,13175,74,"Quercus","velutina","Fagaceae"
13176,13176,32.5,"Carya","glabra","Juglandaceae"
13177,13177,7.5,"Carya","ovalis","Juglandaceae"
13178,13178,30,"Quercus","alba","Fagaceae"
13179,13179,6.2,"Carya","glabra","Juglandaceae"
13180,13180,6.2,"Carya","glabra","Juglandaceae"
13181,13181,54.6,"Quercus","velutina","Fagaceae"
13182,13182,4.3,"Carya","glabra","Juglandaceae"
13183,13183,5.6,"Carya","tomentosa","Juglandaceae"
13184,13184,76.9,"Quercus","velutina","Fagaceae"
13185,13185,12.9,"Amelanchier","arborea","Rosaceae"
13186,13186,16.8,"Carya","tomentosa","Juglandaceae"
13187,13187,10.7,"Nyssa","sylvatica","Nyssaceae"
13188,13188,5.7,"Cercis","canadensis","Fabaceae"
13189,13189,43.5,"Quercus","alba","Fagaceae"
13190,13190,5.4,"Nyssa","sylvatica","Nyssaceae"
13191,13191,4.5,"Nyssa","sylvatica","Nyssaceae"
13192,13192,3.9,"Nyssa","sylvatica","Nyssaceae"
13193,13193,8.3,"Carya","glabra","Juglandaceae"
13194,13194,14.6,"Pinus","strobus","Pinaceae"
13195,13195,41.8,"Quercus","alba","Fagaceae"
13196,13196,8.9,"Carya","cordiformis","Juglandaceae"
13197,13197,10.9,"Fraxinus","americana","Oleaceae"
13198,13198,63.9,"Quercus","alba","Fagaceae"
13199,13199,51.6,"Quercus","alba","Fagaceae"
13200,13200,4.1,"Carya","glabra","Juglandaceae"
13201,13201,38.5,"Quercus","alba","Fagaceae"
13202,13202,4.6,"Cornus","florida","Cornaceae"
13202,33842,3.1,"Cornus","florida","Cornaceae"
13203,13203,8.5,"Fraxinus","americana","Oleaceae"
13204,13204,5.2,"Cercis","canadensis","Fabaceae"
13205,13205,5.3,"Fraxinus","americana","Oleaceae"
13206,13206,4.4,"Cercis","canadensis","Fabaceae"
13207,13207,9.9,"Pinus","strobus","Pinaceae"
13208,13208,72.3,"Quercus","alba","Fagaceae"
13209,13209,21.9,"Pinus","strobus","Pinaceae"
13210,13210,70.9,"Quercus","prinus","Fagaceae"
13211,13211,11.2,"Cercis","canadensis","Fabaceae"
13212,13212,6.3,"Cercis","canadensis","Fabaceae"
13214,13214,6,"Cercis","canadensis","Fabaceae"
13215,13215,33.1,"Pinus","strobus","Pinaceae"
13216,13216,8.8,"Cercis","canadensis","Fabaceae"
13217,13217,12.7,"Carya","glabra","Juglandaceae"
13218,13218,4.6,"Cercis","canadensis","Fabaceae"
13219,13219,14.7,"Liriodendron","tulipifera","Magnoliaceae"
13220,13220,32.3,"Pinus","strobus","Pinaceae"
13221,13221,1.9,"Asimina","triloba","Annonaceae"
13222,13222,1.9,"Asimina","triloba","Annonaceae"
13223,13223,1.3,"Asimina","triloba","Annonaceae"
13224,13224,27.7,"Liriodendron","tulipifera","Magnoliaceae"
13225,13225,3.9,"Cercis","canadensis","Fabaceae"
13226,13226,7.3,"Nyssa","sylvatica","Nyssaceae"
13227,13227,17.4,"Carya","tomentosa","Juglandaceae"
13228,13228,1.7,"Asimina","triloba","Annonaceae"
13229,13229,2.6,"Asimina","triloba","Annonaceae"
13230,13230,1.6,"Asimina","triloba","Annonaceae"
13231,13231,3.1,"Asimina","triloba","Annonaceae"
13232,13232,1.8,"Asimina","triloba","Annonaceae"
13233,13233,1.5,"Asimina","triloba","Annonaceae"
13234,13234,1.2,"Asimina","triloba","Annonaceae"
13235,13235,57.7,"Liriodendron","tulipifera","Magnoliaceae"
13236,13236,1.5,"Asimina","triloba","Annonaceae"
13237,13237,31.1,"Carya","ovalis","Juglandaceae"
13238,13238,5,"Carya","glabra","Juglandaceae"
13239,13239,85.7,"Quercus","velutina","Fagaceae"
13240,13240,5.1,"Viburnum","prunifolium","Adoxaceae"
13241,13241,8.9,"Amelanchier","arborea","Rosaceae"
13242,13242,19,"Carya","glabra","Juglandaceae"
13243,13243,40.6,"Carya","glabra","Juglandaceae"
13244,13244,4.3,"Carya","glabra","Juglandaceae"
13245,13245,5.7,"Carya","glabra","Juglandaceae"
13246,13246,44.4,"Quercus","alba","Fagaceae"
13247,13247,4.9,"Nyssa","sylvatica","Nyssaceae"
13248,13248,2.5,"Carya","tomentosa","Juglandaceae"
13249,13249,70.8,"Quercus","velutina","Fagaceae"
13250,13250,10.7,"Nyssa","sylvatica","Nyssaceae"
13251,13251,3.9,"Carya","tomentosa","Juglandaceae"
13252,13252,19.2,"Carya","glabra","Juglandaceae"
13253,13253,3.5,"Carya","tomentosa","Juglandaceae"
13254,13254,7,"Cornus","florida","Cornaceae"
13255,13255,65.1,"Quercus","velutina","Fagaceae"
13256,13256,7.5,"Acer","rubrum","Sapindaceae"
13257,13257,7.1,"Viburnum","prunifolium","Adoxaceae"
13258,13258,49.3,"Liriodendron","tulipifera","Magnoliaceae"
13259,13259,4.7,"Cercis","canadensis","Fabaceae"
13260,13260,6.7,"Cercis","canadensis","Fabaceae"
13261,13261,3,"Carya","glabra","Juglandaceae"
13262,13262,6.4,"Carya","tomentosa","Juglandaceae"
13263,13263,5.6,"Nyssa","sylvatica","Nyssaceae"
13264,13264,7.6,"Nyssa","sylvatica","Nyssaceae"
13265,13265,24.7,"Quercus","alba","Fagaceae"
13266,13266,21.4,"Carya","tomentosa","Juglandaceae"
13267,13267,4.7,"Nyssa","sylvatica","Nyssaceae"
13268,13268,59.2,"Liriodendron","tulipifera","Magnoliaceae"
13269,13269,3.4,"Carya","glabra","Juglandaceae"
13269,33844,2.4,"Carya","glabra","Juglandaceae"
13270,13270,9.3,"Carya","glabra","Juglandaceae"
13271,13271,22.8,"Carya","glabra","Juglandaceae"
13272,13272,4,"Carya","tomentosa","Juglandaceae"
13273,13273,13.4,"Liriodendron","tulipifera","Magnoliaceae"
13274,13274,11.1,"Nyssa","sylvatica","Nyssaceae"
13275,13275,21,"Quercus","velutina","Fagaceae"
13276,13276,9.2,"Prunus","avium","Rosaceae"
13277,13277,8.4,"Carya","ovalis","Juglandaceae"
13278,13278,6.8,"Carya","tomentosa","Juglandaceae"
13279,13279,4.2,"Viburnum","prunifolium","Adoxaceae"
13280,13280,6.2,"Carya","glabra","Juglandaceae"
13281,13281,9.6,"Prunus","avium","Rosaceae"
13282,13282,13.2,"Nyssa","sylvatica","Nyssaceae"
13283,13283,62.1,"Quercus","alba","Fagaceae"
13284,13284,84,"Quercus","alba","Fagaceae"
13285,13285,4.1,"Nyssa","sylvatica","Nyssaceae"
13286,13286,49,"Quercus","alba","Fagaceae"
13287,13287,25.5,"Nyssa","sylvatica","Nyssaceae"
13288,13288,4.5,"Nyssa","sylvatica","Nyssaceae"
13289,13289,6,"Nyssa","sylvatica","Nyssaceae"
13290,13290,12.7,"Nyssa","sylvatica","Nyssaceae"
13291,13291,4.9,"Nyssa","sylvatica","Nyssaceae"
13292,13292,2.9,"Nyssa","sylvatica","Nyssaceae"
13293,13293,13.8,"Nyssa","sylvatica","Nyssaceae"
13294,13294,4.4,"Cornus","florida","Cornaceae"
13295,13295,23.3,"Carya","glabra","Juglandaceae"
13296,13296,14.6,"Liriodendron","tulipifera","Magnoliaceae"
13297,13297,24.6,"Nyssa","sylvatica","Nyssaceae"
13298,13298,7,"Nyssa","sylvatica","Nyssaceae"
13299,13299,4.2,"Liriodendron","tulipifera","Magnoliaceae"
13300,13300,61,"Quercus","alba","Fagaceae"
13301,13301,22,"Liriodendron","tulipifera","Magnoliaceae"
13302,13302,27.3,"Liriodendron","tulipifera","Magnoliaceae"
13303,13303,9.8,"Liriodendron","tulipifera","Magnoliaceae"
13304,13304,4.2,"Cornus","florida","Cornaceae"
13305,13305,24.1,"Liriodendron","tulipifera","Magnoliaceae"
13306,13306,9,"Viburnum","prunifolium","Adoxaceae"
13307,13307,76.7,"Quercus","alba","Fagaceae"
13309,13309,18.5,"Nyssa","sylvatica","Nyssaceae"
13310,13310,27.2,"Carya","glabra","Juglandaceae"
13311,13311,7.2,"Viburnum","prunifolium","Adoxaceae"
13312,13312,20.2,"Carya","tomentosa","Juglandaceae"
13313,13313,19.4,"Carya","glabra","Juglandaceae"
13314,13314,14.5,"Carya","tomentosa","Juglandaceae"
13315,13315,20.2,"Prunus","avium","Rosaceae"
13316,13316,3.6,"Cornus","florida","Cornaceae"
13317,13317,8.4,"Cercis","canadensis","Fabaceae"
13318,13318,37.2,"Prunus","serotina","Rosaceae"
13319,13319,6,"Cornus","florida","Cornaceae"
13320,13320,10.9,"Nyssa","sylvatica","Nyssaceae"
13321,13321,4.1,"Cornus","florida","Cornaceae"
13322,13322,17.4,"Nyssa","sylvatica","Nyssaceae"
13323,13323,7,"Nyssa","sylvatica","Nyssaceae"
13324,13324,24.9,"Nyssa","sylvatica","Nyssaceae"
13325,13325,26.3,"Carya","ovalis","Juglandaceae"
13326,13326,14.8,"Liriodendron","tulipifera","Magnoliaceae"
13327,13327,12.3,"Nyssa","sylvatica","Nyssaceae"
13328,13328,4.1,"Cornus","florida","Cornaceae"
13329,13329,4.8,"Nyssa","sylvatica","Nyssaceae"
13330,13330,1.6,"Asimina","triloba","Annonaceae"
13331,13331,2.3,"Asimina","triloba","Annonaceae"
13332,13332,1.2,"Asimina","triloba","Annonaceae"
13333,13333,1.5,"Asimina","triloba","Annonaceae"
13334,13334,1.5,"Asimina","triloba","Annonaceae"
13335,13335,17.1,"Nyssa","sylvatica","Nyssaceae"
13336,13336,17.5,"Nyssa","sylvatica","Nyssaceae"
13337,13337,12.8,"Nyssa","sylvatica","Nyssaceae"
13338,13338,47.1,"Carya","glabra","Juglandaceae"
13339,13339,10.9,"Amelanchier","arborea","Rosaceae"
13340,13340,24.2,"Liriodendron","tulipifera","Magnoliaceae"
13341,13341,59.7,"Quercus","alba","Fagaceae"
13342,13342,6.7,"Cornus","florida","Cornaceae"
13343,13343,9.3,"Nyssa","sylvatica","Nyssaceae"
13344,13344,14.4,"Nyssa","sylvatica","Nyssaceae"
13345,13345,11.1,"Nyssa","sylvatica","Nyssaceae"
13346,13346,37.1,"Quercus","alba","Fagaceae"
13347,13347,11.3,"Carya","glabra","Juglandaceae"
13348,13348,55.7,"Liriodendron","tulipifera","Magnoliaceae"
13349,13349,8.2,"Carya","glabra","Juglandaceae"
13351,13351,16.9,"Carya","tomentosa","Juglandaceae"
13352,13352,22.1,"Carya","tomentosa","Juglandaceae"
13353,13353,22.7,"Carya","tomentosa","Juglandaceae"
13354,13354,55.6,"Liriodendron","tulipifera","Magnoliaceae"
13355,13355,7.1,"Cornus","florida","Cornaceae"
13356,13356,29.9,"Carya","glabra","Juglandaceae"
13357,13357,6.2,"Carya","glabra","Juglandaceae"
13358,13358,19.4,"Liriodendron","tulipifera","Magnoliaceae"
13359,13359,64.8,"Quercus","rubra","Fagaceae"
13360,13360,16.4,"Carya","tomentosa","Juglandaceae"
13361,13361,15.4,"Carya","tomentosa","Juglandaceae"
13362,13362,13.1,"Liriodendron","tulipifera","Magnoliaceae"
13363,13363,5.4,"Cornus","florida","Cornaceae"
13364,13364,59.6,"Liriodendron","tulipifera","Magnoliaceae"
13365,13365,4.8,"Ulmus","rubra","Ulmaceae"
13366,13366,49.1,"Liriodendron","tulipifera","Magnoliaceae"
13366,33846,36.9,"Liriodendron","tulipifera","Magnoliaceae"
13366,37560,38.3,"Liriodendron","tulipifera","Magnoliaceae"
13367,13367,7.8,"Ulmus","rubra","Ulmaceae"
13368,13368,36.6,"Liriodendron","tulipifera","Magnoliaceae"
13368,33847,20.9,"Liriodendron","tulipifera","Magnoliaceae"
13369,13369,7.3,"Ulmus","rubra","Ulmaceae"
13370,13370,66.9,"Liriodendron","tulipifera","Magnoliaceae"
13371,13371,6.5,"Fraxinus","pennsylvanica","Oleaceae"
13372,13372,6.2,"Fraxinus","pennsylvanica","Oleaceae"
13373,13373,41,"Liriodendron","tulipifera","Magnoliaceae"
13374,13374,45.2,"Liriodendron","tulipifera","Magnoliaceae"
13374,33848,44.3,"Liriodendron","tulipifera","Magnoliaceae"
13375,13375,21.9,"Liriodendron","tulipifera","Magnoliaceae"
13376,13376,6.3,"Carya","glabra","Juglandaceae"
13377,13377,46.6,"Liriodendron","tulipifera","Magnoliaceae"
13378,13378,55.1,"Liriodendron","tulipifera","Magnoliaceae"
13379,13379,50.6,"Liriodendron","tulipifera","Magnoliaceae"
13380,13380,59.9,"Liriodendron","tulipifera","Magnoliaceae"
13381,13381,31.9,"Liriodendron","tulipifera","Magnoliaceae"
13382,13382,47.2,"Liriodendron","tulipifera","Magnoliaceae"
13382,33849,27,"Liriodendron","tulipifera","Magnoliaceae"
13383,13383,49.7,"Liriodendron","tulipifera","Magnoliaceae"
13384,13384,30.6,"Liriodendron","tulipifera","Magnoliaceae"
13385,13385,6.4,"Ulmus","rubra","Ulmaceae"
13386,13386,42.9,"Liriodendron","tulipifera","Magnoliaceae"
13387,13387,8.6,"Ulmus","rubra","Ulmaceae"
13388,13388,10.8,"Nyssa","sylvatica","Nyssaceae"
13389,13389,21.9,"Fraxinus","americana","Oleaceae"
13390,13390,64.2,"Liriodendron","tulipifera","Magnoliaceae"
13391,13391,39.4,"Liriodendron","tulipifera","Magnoliaceae"
13392,13392,6,"Carya","glabra","Juglandaceae"
13393,13393,8.9,"Cercis","canadensis","Fabaceae"
13394,13394,22.9,"Liriodendron","tulipifera","Magnoliaceae"
13394,33850,15.3,"Liriodendron","tulipifera","Magnoliaceae"
13395,13395,2.9,"Carya","tomentosa","Juglandaceae"
13396,13396,7.2,"Cercis","canadensis","Fabaceae"
13397,13397,20.5,"Carya","glabra","Juglandaceae"
13398,13398,15.7,"Liriodendron","tulipifera","Magnoliaceae"
13399,13399,3.1,"Carya","glabra","Juglandaceae"
13400,13400,8.9,"Carya","glabra","Juglandaceae"
13401,13401,60.8,"Liriodendron","tulipifera","Magnoliaceae"
13402,13402,61,"Liriodendron","tulipifera","Magnoliaceae"
13403,13403,3.9,"Cercis","canadensis","Fabaceae"
13404,13404,4,"Carya","tomentosa","Juglandaceae"
13405,13405,65,"Liriodendron","tulipifera","Magnoliaceae"
13406,13406,23.4,"Liriodendron","tulipifera","Magnoliaceae"
13407,13407,6.6,"Carya","glabra","Juglandaceae"
13408,13408,54.8,"Liriodendron","tulipifera","Magnoliaceae"
13410,13410,6.4,"Acer","rubrum","Sapindaceae"
13411,13411,78.4,"Liriodendron","tulipifera","Magnoliaceae"
13412,13412,49.4,"Liriodendron","tulipifera","Magnoliaceae"
13413,13413,11.5,"Nyssa","sylvatica","Nyssaceae"
13414,13414,17.9,"Liriodendron","tulipifera","Magnoliaceae"
13415,13415,43.6,"Liriodendron","tulipifera","Magnoliaceae"
13416,13416,42.7,"Liriodendron","tulipifera","Magnoliaceae"
13417,13417,64.8,"Liriodendron","tulipifera","Magnoliaceae"
13418,13418,3.7,"Cercis","canadensis","Fabaceae"
13419,13419,4.8,"Cercis","canadensis","Fabaceae"
13420,13420,57,"Liriodendron","tulipifera","Magnoliaceae"
13421,13421,28.9,"Carya","glabra","Juglandaceae"
13422,13422,5.8,"Nyssa","sylvatica","Nyssaceae"
13423,13423,41.8,"Liriodendron","tulipifera","Magnoliaceae"
13425,13425,41.7,"Liriodendron","tulipifera","Magnoliaceae"
13426,13426,67,"Liriodendron","tulipifera","Magnoliaceae"
13427,13427,27.4,"Liriodendron","tulipifera","Magnoliaceae"
13428,13428,63.9,"Liriodendron","tulipifera","Magnoliaceae"
13429,13429,15.8,"Ulmus","rubra","Ulmaceae"
13430,13430,15.4,"Liriodendron","tulipifera","Magnoliaceae"
13431,13431,6.1,"Cercis","canadensis","Fabaceae"
13432,13432,3.5,"Nyssa","sylvatica","Nyssaceae"
13433,13433,4.2,"Nyssa","sylvatica","Nyssaceae"
13434,13434,4.1,"Nyssa","sylvatica","Nyssaceae"
13435,13435,4.2,"Nyssa","sylvatica","Nyssaceae"
13436,13436,2.8,"Ulmus","rubra","Ulmaceae"
13437,13437,61.5,"Liriodendron","tulipifera","Magnoliaceae"
13438,13438,12,"Ulmus","rubra","Ulmaceae"
13439,13439,6.9,"Cercis","canadensis","Fabaceae"
13440,13440,3.9,"Cercis","canadensis","Fabaceae"
13441,13441,5.7,"Cercis","canadensis","Fabaceae"
13442,13442,6.6,"Cornus","florida","Cornaceae"
13443,13443,3.3,"Cornus","florida","Cornaceae"
13444,13444,8.4,"Liriodendron","tulipifera","Magnoliaceae"
13445,13445,83.3,"Quercus","velutina","Fagaceae"
13445,33851,73.1,"Quercus","velutina","Fagaceae"
13446,13446,5.8,"Cercis","canadensis","Fabaceae"
13447,13447,8.6,"Cercis","canadensis","Fabaceae"
13448,13448,75,"Liriodendron","tulipifera","Magnoliaceae"
13449,13449,57.9,"Liriodendron","tulipifera","Magnoliaceae"
13450,13450,40,"Liriodendron","tulipifera","Magnoliaceae"
13451,13451,63.5,"Liriodendron","tulipifera","Magnoliaceae"
13452,13452,10.6,"Liriodendron","tulipifera","Magnoliaceae"
13453,13453,20.4,"Liriodendron","tulipifera","Magnoliaceae"
13454,13454,11.3,"Robinia","pseudoacacia","Fabaceae"
13454,33853,9.1,"Robinia","pseudoacacia","Fabaceae"
13455,13455,17,"Ulmus","rubra","Ulmaceae"
13456,13456,1.8,"Lindera","benzoin","Lauraceae"
13457,13457,3.5,"Sassafras","albidum","Lauraceae"
13458,13458,1,"Lindera","benzoin","Lauraceae"
13459,13459,2.5,"Lindera","benzoin","Lauraceae"
13460,13460,1.3,"Lindera","benzoin","Lauraceae"
13461,13461,1.7,"Lindera","benzoin","Lauraceae"
13462,13462,2.7,"Lindera","benzoin","Lauraceae"
13462,33854,1,"Lindera","benzoin","Lauraceae"
13463,13463,3.5,"Cercis","canadensis","Fabaceae"
13463,33855,2.9,"Cercis","canadensis","Fabaceae"
13463,37562,1.5,"Cercis","canadensis","Fabaceae"
13464,13464,1.6,"Lindera","benzoin","Lauraceae"
13464,33856,1,"Lindera","benzoin","Lauraceae"
13465,13465,2.1,"Lindera","benzoin","Lauraceae"
13466,13466,1.6,"Lindera","benzoin","Lauraceae"
13467,13467,2.9,"Lindera","benzoin","Lauraceae"
13468,13468,1.7,"Lindera","benzoin","Lauraceae"
13469,13469,1.5,"Lindera","benzoin","Lauraceae"
13469,33857,1.1,"Lindera","benzoin","Lauraceae"
13470,13470,1.9,"Lindera","benzoin","Lauraceae"
13471,13471,1.4,"Lindera","benzoin","Lauraceae"
13471,33858,1.2,"Lindera","benzoin","Lauraceae"
13471,37563,1,"Lindera","benzoin","Lauraceae"
13472,13472,1.5,"Lindera","benzoin","Lauraceae"
13473,13473,1.5,"Lindera","benzoin","Lauraceae"
13473,33859,1.1,"Lindera","benzoin","Lauraceae"
13474,13474,1.8,"Lindera","benzoin","Lauraceae"
13474,33860,1.5,"Lindera","benzoin","Lauraceae"
13474,37564,1.4,"Lindera","benzoin","Lauraceae"
13475,13475,1.4,"Lindera","benzoin","Lauraceae"
13476,13476,2,"Lindera","benzoin","Lauraceae"
13477,13477,2.1,"Lindera","benzoin","Lauraceae"
13478,13478,2.1,"Lindera","benzoin","Lauraceae"
13479,13479,4.2,"Cercis","canadensis","Fabaceae"
13479,33861,1.3,"Cercis","canadensis","Fabaceae"
13480,13480,1.2,"Unidentified","unk","Unknown"
13481,13481,1.3,"Carya","glabra","Juglandaceae"
13482,13482,1.5,"Lindera","benzoin","Lauraceae"
13483,13483,2.6,"Sassafras","albidum","Lauraceae"
13484,13484,1.5,"Lindera","benzoin","Lauraceae"
13485,13485,3.6,"Sassafras","albidum","Lauraceae"
13486,13486,4.7,"Sassafras","albidum","Lauraceae"
13487,13487,2.1,"Lindera","benzoin","Lauraceae"
13488,13488,1.4,"Lindera","benzoin","Lauraceae"
13489,13489,1.9,"Lindera","benzoin","Lauraceae"
13489,33862,1.1,"Lindera","benzoin","Lauraceae"
13489,37565,1,"Lindera","benzoin","Lauraceae"
13490,13490,1.3,"Lindera","benzoin","Lauraceae"
13491,13491,1.1,"Lindera","benzoin","Lauraceae"
13492,13492,11,"Quercus","rubra","Fagaceae"
13493,13493,1.2,"Lindera","benzoin","Lauraceae"
13494,13494,1.6,"Lindera","benzoin","Lauraceae"
13495,13495,3.3,"Lindera","benzoin","Lauraceae"
13496,13496,1.4,"Lindera","benzoin","Lauraceae"
13497,13497,2.2,"Lindera","benzoin","Lauraceae"
13498,13498,2.2,"Lindera","benzoin","Lauraceae"
13499,13499,2.2,"Lindera","benzoin","Lauraceae"
13499,33863,1.4,"Lindera","benzoin","Lauraceae"
13500,13500,1.7,"Lindera","benzoin","Lauraceae"
13501,13501,1.5,"Lindera","benzoin","Lauraceae"
13502,13502,1.8,"Lindera","benzoin","Lauraceae"
13502,33864,1.6,"Lindera","benzoin","Lauraceae"
13503,13503,1,"Lindera","benzoin","Lauraceae"
13504,13504,1.5,"Lindera","benzoin","Lauraceae"
